numreq|numord|item|descrip|unidad|cantidad|costo|costo_cif|costo_dola|costo_tot|cantdesp|penddesp|estatus|emision|provee
S1112212||0K201-11312.|ESTOPERA TRASERA CIGUENAL RIO 1.5 ORIG||1500.0000|0.6000|0.7200|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||KITCAH1SEONG|KIT CADENA HYUNDAI H1 09||50.0000|33.5000|40.2000|0.0000|1675.0000|0.0000|0.0000||20230116|
S1112212||54530-3J000-KP|MUNON HYUNDAI H1 09||200.0000|4.5000|5.4000|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||54530-4A000-KP|MUNON HYUNDAI H1 07||200.0000|5.6000|6.7200|0.0000|1120.0000|0.0000|0.0000||20230116|
S1112212||0K72A-34510-KP|MUNON KIA PREGIO 3.0 KP||199.0000|3.7000|4.4400|0.0000|736.3000|0.0000|0.0000||20230116|
S1112212||54530-3B000-KP|MUNON HYUNDAI SANTA FE TODAS KP||200.0000|2.6000|3.1200|0.0000|520.0000|0.0000|0.0000||20230116|
S1112212||54417-4AA00-KP|MUNON SUP HYUNDAI H1 07||200.0000|4.5000|5.4000|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||57724-2D000-KP|ROTULA HYUNDAI ELANTRA KP||200.0000|3.0000|3.6000|0.0000|600.0000|0.0000|0.0000||20230116|
S1112212||57755-1C000-KP|ROTULA HYUNDAI GETZ KP||200.0000|2.9000|3.4800|0.0000|580.0000|0.0000|0.0000||20230116|
S1112212||57729-4A010-KP|ROTULA HYUNDAI H1 07 KP||200.0000|3.1000|3.7200|0.0000|620.0000|0.0000|0.0000||20230116|
S1112212||KDX5032240B-KP|ROTULA KIA RIO 1.5 KP||183.0000|3.0000|3.6000|0.0000|549.0000|0.0000|0.0000||20230116|
S1112212||56820-2B000-KP|TERMINAL LH HYUNDAI SANTA FE||200.0000|4.5000|5.4000|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||56820-2B900-KP|TERMINAL RH HYUNDAI SANTA FE||200.0000|4.5000|5.4000|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||46512-39800-SE|PINON VELOCIMETRO HYUNDAI TUCSON||100.0000|3.5000|4.2000|0.0000|350.0000|0.0000|0.0000||20230116|
S1112212||21310-3E003-SE|BOMBA ACEITE HYUNDAI SANTA FE 2.7 07||100.0000|24.8000|29.7600|0.0000|2480.0000|0.0000|0.0000||20230116|
S1112212||25461-22024-SE|TUBO AGUA HYUNDAI ACCENT SEONG||300.0000|5.1000|6.1200|0.0000|1530.0000|0.0000|0.0000||20230116|
S1112212||27501-26D00-SE|JGO. CABLE BUJIA GETZ 1.6 SEONG||200.0000|4.3000|5.1600|0.0000|860.0000|0.0000|0.0000||20230116|
S1112212||27501-37A00-SE|JGO. CABLE BUJIA KIA SPORTAGE 2.7 SEONG||200.0000|5.8000|6.9600|0.0000|1160.0000|0.0000|0.0000||20230116|
S1112212||0K30E-18140-SE|JGO. CABLE BUJIA KIA RIO 1.5 SEONG||200.0000|4.5000|5.4000|0.0000|900.0000|0.0000|0.0000||20230116|
S1112212||27501-23B70-SE|JGO. CABLE BUJIA HYUNDAI TUCSON SEONG||200.0000|4.3000|5.1600|0.0000|860.0000|0.0000|0.0000||20230116|
S1112212||0K75A39040-KP|BASE MOTOR KIA PREGIO 3.0||500.0000|3.8000|4.5600|0.0000|1900.0000|0.0000|0.0000||20230116|
S1112212||21811-4A200-SE|BASE MOTOR RH/LH H1 07 SEONG||100.0000|3.9000|4.6800|0.0000|390.0000|0.0000|0.0000||20230116|
S1112212||23040-3E001-050|JGO. ANILLO SPORTAGE 2.7 0.50||100.0000|7.7000|9.2400|0.0000|770.0000|0.0000|0.0000||20230116|
S1112212||23040-3E001-STD|JGO. ANILLO SPORTAGE 2.7 STD SEONG||100.0000|7.7000|9.2400|0.0000|770.0000|0.0000|0.0000||20230116|
S1112212||35170-37100-SE|TPS KIA SPORTAGE 2.7/ OPTIMA SEONG||200.0000|2.2000|2.6400|0.0000|440.0000|0.0000|0.0000||20230116|
S1112212||82651-1F000-KP|MANILLA DEL. LH SPORTAGE 2.7||100.0000|2.4500|2.9400|0.0000|245.0000|0.0000|0.0000||20230116|
S1112212||83651-1F000-KP|MANILLA DEL. RH SPORTAGE 2.7||100.0000|2.4500|2.9400|0.0000|245.0000|0.0000|0.0000||20230116|
S1112212||97730-2D000-SE|ELECTROVENTILADOR A/A ELANTRA SEONG||50.0000|14.2000|17.0400|0.0000|710.0000|0.0000|0.0000||20230116|
S1112212||22443-23001-SE|KIT SELLO BUJIA HYUNDAI TODOS SEONG||2000.0000|0.8900|1.0700|0.0000|1780.0000|0.0000|0.0000||20230116|
S1112212||43119-28020-SE|ESTOPERA LADO CAJA ACC/RIO||500.0000|0.9500|1.1400|0.0000|475.0000|0.0000|0.0000||20230116|
S1112212||21310-38062-SE|BOMBA ACEITE HYUNDAI H1 07 SEONG||100.0000|35.8000|42.9600|0.0000|3580.0000|0.0000|0.0000||20230116|
S1112212||24810-26020-SE|POLEA TIEMPO GETZ 1.6 SEONG||200.0000|3.3000|3.9600|0.0000|660.0000|0.0000|0.0000||20230116|
S1112212||24810-2X700-SE|POLEA TIEMPO KIA RIO 1.5 SEONG||200.0000|3.4000|4.0800|0.0000|680.0000|0.0000|0.0000||20230116|
S1112212||G10160-SEO|POLEA TIEMPO TUCSON SEONG||200.0000|3.9000|4.6800|0.0000|780.0000|0.0000|0.0000||20230116|
S1112212||24410-26000-SE|TENSOR TIEMPO HYUNDAI ACCENT/GETZ SEONG||300.0000|3.3000|3.9600|0.0000|990.0000|0.0000|0.0000||20230116|
S1112212||24410-02550-SE|TENSOR TIEMPO KIA PICANTO SEONG||200.0000|3.6000|4.3200|0.0000|720.0000|0.0000|0.0000||20230116|
S1112212||24410-2X701-SE|TENSOR TIEMPO KIA RIO 1.5 SEONG||200.0000|3.6000|4.3200|0.0000|720.0000|0.0000|0.0000||20230116|
S1112212||24410-23050-SE|TENSOR TIEMPO TUCSON GANCHO SEONG||300.0000|6.9000|8.2800|0.0000|2070.0000|0.0000|0.0000||20230116|
S1112212||25281-37120-SE|TENSOR HIDARULICO SPORTAGE 2.7 SEONG||200.0000|7.0000|8.4000|0.0000|1400.0000|0.0000|0.0000||20230116|
S1112212||35301-1C000-SE|REGULADOR GASOLINA HYUNDAI GETZ 1.6||200.0000|2.8000|3.3600|0.0000|560.0000|0.0000|0.0000||20230116|
S1112212||0K2A1-17400-SE|SENSOR DISTANCIA KM KIA RIO SEONG||200.0000|2.9000|3.4800|0.0000|580.0000|0.0000|0.0000||20230116|
S1112212||0K3Y011SC0|JGO. ANILLO KIA RIO 1.5 0.20 (0,50)||100.0000|6.0000|7.2000|0.0000|600.0000|0.0000|0.0000||20230116|
S1112212||0K3Y211SDX|JGO. ANILLO KIA RIO 1.5 STD||50.0000|6.0000|7.2000|0.0000|300.0000|0.0000|0.0000||20230116|
S1112212||23040-26160-050|JGO. ANILLO GETZ 1.6 0.20 (0,50) FINO||100.0000|5.7000|6.8400|0.0000|570.0000|0.0000|0.0000||20230116|
S1112212||23040-23922075S|JGO. ANILLO TUCSON 0.30 SEONG FINO||50.0000|6.0000|7.2000|0.0000|300.0000|0.0000|0.0000||20230116|
S1112212||22410-26650|TAPA VALVULA HYUNDAI ACC CVVT 1.6 / KIA RIO 1.6||100.0000|14.0000|16.8000|0.0000|1400.0000|0.0000|0.0000||20230116|
S1112212||2304002970-050D|JGO. ANILLO PICANTO 0.20 (0,50)||100.0000|6.0000|7.2000|0.0000|600.0000|0.0000|0.0000||20230116|
S1112212||23040-26160075S|JGO. ANILLO GETZ 1.6 0.30 SEONG FINO||50.0000|5.7000|6.8400|0.0000|285.0000|0.0000|0.0000||20230116|
S1112212||22410-26610|TAPA VALVULA HYUNDAI GETZ 1.6||150.0000|17.9000|21.4800|0.0000|2685.0000|0.0000|0.0000||20230116|
02211124||21020-22960-025|JGO. CONCHA BANCADA ACC/GETZ 0.10 (0.25)||200.0000|3.3000|4.1600|0.0000|660.0000|0.0000|0.0000||20230410|
02211124||21020-22960-STD|JGO. CONCHA BANCADA ACC/GETZ STD||200.0000|2.3000|2.9000|0.0000|460.0000|0.0000|0.0000||20230410|
02211124||23060-22960-025|JGO. CONCHA BIELA ACC/GETZ 0.10 (0.25)||300.0000|1.8000|2.2700|0.0000|540.0000|0.0000|0.0000||20230410|
02211124||23060-22960-STD|JGO. CONCHA BIELA ACC/GETZ STD||300.0000|1.8000|2.2700|0.0000|540.0000|0.0000|0.0000||20230410|
02211124||25380-1C360-A|ELECTROVENTILADOR GETZ 1.6||100.0000|17.5000|22.0500|0.0000|1750.0000|0.0000|0.0000||20230410|
23001SN||24312-2X000-BA|CORREA TIEMPO KIA RIO BANDO||14.0000|5.8900|6.7100|0.0000|82.4600|0.0000|0.0000||20230403|
23001SN||373004Z600|ALTERNADOR KIA PREGIO 3.0 REMAN||10.0000|90.0000|102.6000|0.0000|900.0000|0.0000|0.0000||20230403|
23001SN||54660-2B200|AMORTIGUADOR DEL. RH SANTA FE 2.7||3.0000|24.3600|27.7700|0.0000|73.0800|0.0000|0.0000||20230403|
23001SN||55310-4A700|AMORTIGUADOR TRASERO H1 07||10.0000|13.4100|15.2900|0.0000|134.1000|0.0000|0.0000||20230403|
23001SN||24100-26601|ARBOL LEVA ADM. GETZ 1.6||10.0000|31.9600|36.4300|0.0000|319.6000|0.0000|0.0000||20230403|
23001SN||546102D100|BASE AMORT. DEL ELANTRA XD||60.0000|6.5200|7.4300|0.0000|391.2000|0.0000|0.0000||20230403|
23001SN||54630-3L000|BASE AMORTIGUADOR SONATA 3.3||11.0000|4.2200|4.8100|0.0000|46.4200|0.0000|0.0000||20230403|
23001SN||54611-07000|BASE AMORTIGUADOR KIA PICANTO||150.0000|2.4600|2.8000|0.0000|369.0000|0.0000|0.0000||20230403|
23001SN||21830-2B600|BASE CAJA LH HYUNDAI SANTA FE 2.7||30.0000|25.0900|28.6000|0.0000|752.7000|0.0000|0.0000||20230403|
23001SN||21830-3K800|BASE MOTOR CAJA LH SONATA 3.3||18.0000|15.9100|18.1400|0.0000|286.3800|0.0000|0.0000||20230403|
23001SN||21910-2G100|BASE MOTOR DEL. KIA CARENS 2.0||10.0000|8.7500|9.9800|0.0000|87.5000|0.0000|0.0000||20230403|
23001SN||21910-2B500|BASE MOTOR DELT STA FE 06-09/VERA||20.0000|30.2700|34.5100|0.0000|605.4000|0.0000|0.0000||20230403|
23001SN||21811-2B000|BASE MOTOR RH SANTA FE 2007||40.0000|19.8500|22.6300|0.0000|794.0000|0.0000|0.0000||20230403|
23001SN||21910-2D050|BASE MOTOR DEL. ELANTRA PMC||101.0000|5.8500|6.6700|0.0000|590.8500|0.0000|0.0000||20230403|
23001SN||21910-2E501|BASE MOTOR DEL. TUCSON PMC||100.0000|7.4100|8.4500|0.0000|741.0000|0.0000|0.0000||20230403|
23001SN||21811-4A200|BASE MOTOR RH/LH H1 07 KOREANA||50.0000|4.3700|4.9800|0.0000|218.5000|0.0000|0.0000||20230403|
23001SN||21810-3K850|BASE MOTOR RH SONATA 3.3||16.0000|17.6800|20.1600|0.0000|282.8800|0.0000|0.0000||20230403|
23001SN||21810-2E000-CH|BASE MOTOR RH TUCSON||50.0000|14.3900|16.4000|0.0000|719.5000|0.0000|0.0000||20230403|
23001SN||219302D101|BASE MOTOR TRASERA ELANTRA XD||360.0000|5.7600|6.5700|0.0000|2073.6000|0.0000|0.0000||20230403|
23001SN||21930-2F150|BASE MOTOR TRASERA CERATO CHEQUEAR||15.0000|7.7500|8.8400|0.0000|116.2500|0.0000|0.0000||20230403|
23001SN||54830-4D000|BIELETA DEL. LH SEDONA 3.8||30.0000|2.9300|3.3400|0.0000|87.9000|0.0000|0.0000||20230403|
23001SN||54840-4D000|BIELETA DEL. RH SEDONA 3.8||30.0000|3.0200|3.4400|0.0000|90.6000|0.0000|0.0000||20230403|
23001SN||54830-2D000-K|BIELETA DELANTERA ELANTRA XD||50.0000|2.3300|2.6600|0.0000|116.5000|0.0000|0.0000||20230403|
23001SN||54830-2E000|BIELETA DELANTERA TUCSON KOREA||150.0000|2.7100|3.0900|0.0000|406.5000|0.0000|0.0000||20230403|
23001SN||54830-2B200|BIELETA LH STA FE 2009/ VERACRUZ/ SORENTO||30.0000|3.0600|3.4900|0.0000|91.8000|0.0000|0.0000||20230403|
23001SN||54840-2B200|BIELETA RH STA FE 2009/ VERACRUZ/ SORENTO||30.0000|3.0000|3.4200|0.0000|90.0000|0.0000|0.0000||20230403|
23001SN||27300-3F100-K|BOBINA HYUNDAI H1 09 KOREANA||30.0000|9.2100|10.5000|0.0000|276.3000|0.0000|0.0000||20230403|
23001SN||27301-38020|BOBINA IGNICION H1 06-07 / SONATA 2.4 / STA FE 2.4||20.0000|14.7300|16.7900|0.0000|294.6000|0.0000|0.0000||20230403|
23001SN||273012B000|BOBINA KIA CERATO 1.6||20.0000|9.0900|10.3600|0.0000|181.8000|0.0000|0.0000||20230403|
23001SN||27301-26640|BOBINA RIO CVVT 1.6 / ACCENT 1.6||15.0000|10.0800|11.4900|0.0000|151.2000|0.0000|0.0000||20230403|
23001SN||27301-3E400-PMC|BOBINA SANTA FE 2 PINES PMC||15.0000|9.4600|10.7800|0.0000|141.9000|0.0000|0.0000||20230403|
23001SN||27301-37120|BOBINA SPORTAGE 2.7 DENSO||20.0000|27.1400|30.9400|0.0000|542.8000|0.0000|0.0000||20230403|
23001SN||21310-2C200|BOMBA ACEITE HYUNDAI H1 09 (2C200)||8.0000|52.3600|59.6900|0.0000|418.8800|0.0000|0.0000||20230403|
23001SN||21310-3E100|BOMBA ACEITE SANTA FE 06-09/OPTIMA 2.7||154.0000|41.6000|47.4200|0.0000|6406.4000|0.0000|0.0000||20230403|
23001SN||21310-3C300|BOMBA ACEITE SORENTO 3.8/SONATA 3.3||1.0000|46.6500|53.1800|0.0000|46.6500|0.0000|0.0000||20230403|
23001SN||25100-38450|BOMBA AGUA HYUNDAI H1 07||38.0000|13.5700|15.4700|0.0000|515.6600|0.0000|0.0000||20230403|
23001SN||25100-3E001|BOMBA AGUA HYUNDAI SANTA FE 2.7||50.0000|18.8400|21.4800|0.0000|942.0000|0.0000|0.0000||20230403|
23001SN||25100-2X200-PMC|BOMBA AGUA KIA RIO STYLUS PMC||40.0000|13.7400|15.6600|0.0000|549.6000|0.0000|0.0000||20230403|
23001SN||25100-37202-PMC|BOMBA AGUA SPTGE 2.7/ STA FE 2000-2005||30.0000|16.8100|19.1600|0.0000|504.3000|0.0000|0.0000||20230403|
23001SN||41600-4A030|BOMBA CLUTCH SUP HYUNDAI H1 07||190.0000|6.4200|7.3200|0.0000|1219.8000|0.0000|0.0000||20230403|
23001SN||41600-4H100|BOMBA CLUTCH SUP HYUNDAI H1 2009||60.0000|11.6200|13.2500|0.0000|697.2000|0.0000|0.0000||20230403|
23001SN||41610-2E005-K|BOMBA CLUTCH SUP. TUCSON||47.0000|9.7700|11.1400|0.0000|459.1900|0.0000|0.0000||20230403|
23001SN||0K72A-32600B|BOMBA DIRECCION KIA PREGIO 3.0||30.0000|37.7200|43.0000|0.0000|1131.6000|0.0000|0.0000||20230403|
23001SN||41600-4F000|BOMBA CLUTCH SUP H100||20.0000|8.9200|10.1700|0.0000|178.4000|0.0000|0.0000||20230403|
23001SN||41700-4A101|BOMBIN CLUTCH INF HYUNDAI H1 2007 KAO0501||30.0000|11.0500|12.6000|0.0000|331.5000|0.0000|0.0000||20230403|
23001SN||58510-3K200|BOMBA FRENO SONATA 3.3||2.0000|38.2200|43.5700|0.0000|76.4400|0.0000|0.0000||20230403|
23001SN||41710-39001-PMC|BOMBIN CLUTCH INFERIOR TUCSON/ELAN||150.0000|4.4800|5.1100|0.0000|672.0000|0.0000|0.0000||20230403|
23001SN||41710-39001|BOMBIN INF TUC/ELANT TCIC 11O0869||50.0000|7.5000|8.5500|0.0000|375.0000|0.0000|0.0000||20230403|
23001SN||41700-4H100-K|BOMBIN INF. EMBRAGUE H1 2009 X2||40.0000|5.8800|6.7000|0.0000|235.2000|0.0000|0.0000||20230403|
23001SN||23510-02501|BRAZO BIELA KIA PICANTO||20.0000|10.2100|11.6400|0.0000|204.2000|0.0000|0.0000||20230403|
23001SN||23510-4Z100|BRAZO BIELA PREGIO 3.0||50.0000|20.7700|23.6800|0.0000|1038.5000|0.0000|0.0000||20230403|
23001SN||24420-25002|BRAZO TENSOR H1 09||100.0000|3.8800|4.4200|0.0000|388.0000|0.0000|0.0000||20230403|
23001SN||54812-1C000|BUJE BARRA ESTABILIZADORA GETZ||200.0000|0.3900|0.4400|0.0000|78.0000|0.0000|0.0000||20230403|
23001SN||54584-2E000|BUJE MESETA GRANDE TUCSON||100.0000|1.7700|2.0200|0.0000|177.0000|0.0000|0.0000||20230403|
23001SN||54551-1D000-PMC|BUJE MESETA PEQUENO TUCSON||200.0000|1.5300|1.7400|0.0000|306.0000|0.0000|0.0000||20230403|
23001SN||0K72A-34830|BUJE MESETA PEQUENO PREGIO||10.0000|1.3400|1.5300|0.0000|13.4000|0.0000|0.0000||20230403|
23001SN||54551-2B000|BUJE MESETA PQNO SANTA FE 2007||50.0000|1.5700|1.7900|0.0000|78.5000|0.0000|0.0000||20230403|
23001SN||18840-11051|BUJIA HYUNDAI SANTA FE 2007 LARGA (IRIDUIM) *||300.0000|3.6400|4.1500|0.0000|1092.0000|0.0000|0.0000||20230403|
23001SN||24321-26701|CADENA LEVA KIA RIO 1.6/ ACC 1.6 CVVT||100.0000|3.7500|4.2800|0.0000|375.0000|0.0000|0.0000||20230403|
23001SN||24321-37100-K|CADENA LEVA KIA SPORTAGE 2.7||120.0000|4.5400|5.1800|0.0000|544.8000|0.0000|0.0000||20230403|
23001SN||25631-37100|CARCAZA TERMOS. SPORT 2.7 SUP. CORTA||100.0000|2.3700|2.7000|0.0000|237.0000|0.0000|0.0000||20230403|
23001SN||25620-26160|CARCAZA TERMOSTATO GETZ||480.0000|5.7200|6.5200|0.0000|2745.6000|0.0000|0.0000||20230403|
23001SN||25611-3E001|CARCAZA TERMOS. SALIDA SANTA FE 2.7||1.0000|6.4900|7.4000|0.0000|6.4900|0.0000|0.0000||20230403|
23001SN||25620-23501|CARCAZA TERMOST. TUCSON INF. LARGA||214.0000|6.5700|7.4900|0.0000|1405.9800|0.0000|0.0000||20230403|
23001SN||25631-23501|CARCAZA TERMOST. TUCSON SUP. CORTA||150.0000|1.9600|2.2300|0.0000|294.0000|0.0000|0.0000||20230403|
23001SN||231104X000|CIGUENAL PREGIO 3.0 GMP||30.0000|107.5600|122.6200|0.0000|3226.8000|0.0000|0.0000||20230403|
23001SN||23110-23780|CIGUENAL TUCSON||5.0000|94.3800|107.5900|0.0000|471.9000|0.0000|0.0000||20230403|
23001SN||21020-42907|JGO. CONCHA BANCADA 0.25 H100||10.0000|6.6100|7.5400|0.0000|66.1000|0.0000|0.0000||20230403|
23001SN||97606-2B000|CONDENSADOR A/A HYUNDAI SANTA FE 2.7||7.0000|53.4700|60.9600|0.0000|374.2900|0.0000|0.0000||20230403|
23001SN||25215-4Z020|CORREA ALTERNADOR PREGIO||84.0000|1.7800|2.0300|0.0000|149.5200|0.0000|0.0000||20230403|
23001SN||24110-3E010|CORREA TIEMPO SANTA FE 219D||90.0000|12.6400|14.4100|0.0000|1137.6000|0.0000|0.0000||20230403|
23001SN||57170-2D101-K|CORREA DH TUCSON UNICORN||29.0000|0.7300|0.8300|0.0000|21.1700|0.0000|0.0000||20230403|
23001SN||57321-29100-DHM|CORREA DIRECCION GETZ||141.0000|0.7700|0.8800|0.0000|108.5700|0.0000|0.0000||20230403|
23001SN||25212-2C001|CORREA UNICA H1 09 6PK2352||6.0000|7.2500|8.2700|0.0000|43.5000|0.0000|0.0000||20230403|
23001SN||25212-3E000|CORREA UNICA SANTA FE 2.7 BANDO 6PK2056||50.0000|6.8100|7.7600|0.0000|340.5000|0.0000|0.0000||20230403|
23001SN||25212-3C100|CORREA UNICA SOREN 3.8/SON 3.3/SEDO 6PK2475||50.0000|6.9500|7.9200|0.0000|347.5000|0.0000|0.0000||20230403|
23001SN||25212-3C100|CORREA UNICA SOREN 3.8/SON 3.3/SEDO 6PK2475||50.0000|6.9500|7.9200|0.0000|347.5000|0.0000|0.0000||20230403|
23001SN||25212-37182|CORREA UNICA SPORTAGE 2.7 6PK2000||40.0000|6.3300|7.2200|0.0000|253.2000|0.0000|0.0000||20230403|
23001SN||23124-2X010|DAMPER KIA RIO 1.5||50.0000|14.0100|15.9700|0.0000|700.5000|0.0000|0.0000||20230403|
23001SN||23124-3E010|DAMPER HYUNDAI SANTA FE 2.7||10.0000|27.8700|31.7700|0.0000|278.7000|0.0000|0.0000||20230403|
23001SN||51712-1C000|DISCO FRENO DEL. GETZ 1.6||32.0000|12.9900|14.8100|0.0000|415.6800|0.0000|0.0000||20230403|
23001SN||97730-4F150|ELECTRO A/A HYUNDAI H100||5.0000|21.0200|23.9600|0.0000|105.1000|0.0000|0.0000||20230403|
23001SN||25380-4H100|ELECTROVENTILADOR PRINC. H1 09||2.0000|34.0600|38.8300|0.0000|68.1200|0.0000|0.0000||20230403|
23001SN||25380-2F901|ELECTROVENDILADOR KIA CERATO 1.6||4.0000|36.6400|41.7700|0.0000|146.5600|0.0000|0.0000||20230403|
23001SN||25380-1F380|ELECTROVENTILADOR KIA SPORTAGE 2.7||7.0000|35.4700|40.4400|0.0000|248.2900|0.0000|0.0000||20230403|
