codmovart|fecha_mov|tipinv|cantidad|almacen|numdoc
23410-25210-050|2023-11-18 00:00:00|SAL|2|01|105833
25100-39010|2023-11-18 00:00:00|SAL|8|01|105833
KITGTZSTD|2023-01-11 00:00:00|SAL|8|01|105834
25411-2D000-SE|2023-08-26 00:00:00|SAL|2|01|105835
82660-2E000|2023-08-26 00:00:00|SAL|5|01|105835
27301-38020|2023-08-26 00:00:00|SAL|4|01|105835
51712-2D300-SEO|2023-11-13 00:00:00|SAL|4|01|105836
23040-02950-075|2023-11-13 00:00:00|SAL|9|01|105836
TAPARADIADOR|2023-11-13 00:00:00|SAL|4|01|105836
23356-42500|2023-04-22 00:00:00|SAL|1|01|105837
54620-1D000|2023-04-22 00:00:00|SAL|2|01|105837
22224-3C100|2023-10-12 00:00:00|SAL|4|01|105838
24560-3C100-SEO|2023-10-12 00:00:00|SAL|8|01|105838
31380-3K100|2023-10-12 00:00:00|SAL|3|01|105838
24321-26020|2023-06-07 00:00:00|SAL|8|01|105839
22144-3B001|2023-06-07 00:00:00|SAL|7|01|105839
25281-3E000|2023-01-02 00:00:00|SAL|9|01|105840
57100-2B301-REM|2023-01-02 00:00:00|SAL|9|01|105840
24552-02200|2023-01-02 00:00:00|SAL|4|01|105840
22420-3C110-SEO|2023-01-02 00:00:00|SAL|8|01|105840
23410-26111-030|2023-12-06 00:00:00|SAL|4|01|105841
31110-2E000|2023-06-02 00:00:00|SAL|8|01|105842
92202-FD000-SEO|2023-06-02 00:00:00|SAL|6|01|105842
23040-3C101-STD|2023-06-02 00:00:00|SAL|4|01|105842
21930-1F100|2023-06-02 00:00:00|SAL|9|01|105842
31110-07150-PMC|2023-10-26 00:00:00|SAL|1|01|105843
31911-38204|2023-10-26 00:00:00|SAL|7|01|105843
54830-D3000|2023-01-07 00:00:00|SAL|1|01|105844
54551-3000|2023-01-07 00:00:00|SAL|7|01|105844
T0K30A1335ZB-SE|2023-01-07 00:00:00|SAL|6|01|105844
21310-22010|2023-12-24 00:00:00|SAL|6|01|105845
54300-4A600|2023-12-24 00:00:00|SAL|6|01|105845
96966707|2023-04-18 00:00:00|SAL|5|01|105846
58101-3KA31|2023-04-18 00:00:00|SAL|10|01|105846
97730-2B100|2023-04-18 00:00:00|SAL|7|01|105846
43384-28002|2023-04-18 00:00:00|SAL|2|01|105846
23040-2G200|2023-04-18 00:00:00|SAL|10|01|105846
27301-02700|2023-02-18 00:00:00|SAL|10|01|105847
KHBK-113RU254HA|2023-01-03 00:00:00|SAL|1|01|105848
51750-1D000|2023-01-03 00:00:00|SAL|9|01|105848
57321-29100|2023-11-30 00:00:00|SAL|5|01|105849
20910-2GU01|2023-09-18 00:00:00|SAL|6|01|105850
0K75A-39040-KP|2023-09-18 00:00:00|SAL|7|01|105850
94460-07100-SEO|2023-09-18 00:00:00|SAL|4|01|105850
24410-24000-OEM|2023-09-18 00:00:00|SAL|6|01|105850
31911-2F000|2023-09-18 00:00:00|SAL|5|01|105850
83210-1C002-SEO|2023-06-22 00:00:00|SAL|10|01|105851
27370-38000|2023-06-22 00:00:00|SAL|6|01|105851
93490-2D000-TKC|2023-06-22 00:00:00|SAL|6|01|105851
0K30F39050A-KP|2023-06-22 00:00:00|SAL|7|01|105851
OK3Y0-11SFY-075|2023-03-30 00:00:00|SAL|5|01|105852
KITTUC030|2023-03-30 00:00:00|SAL|1|01|105852
0K75B-18140|2023-03-30 00:00:00|SAL|4|01|105852
24410-23050-V|2023-03-30 00:00:00|SAL|8|01|105852
39318-39800-OEM|2023-03-30 00:00:00|SAL|5|01|105852
28164-25000-TKC|2023-07-09 00:00:00|SAL|4|01|105853
41510-07120|2023-07-09 00:00:00|SAL|9|01|105853
55311-2D000|2023-02-17 00:00:00|SAL|1|01|105854
0K71E-17-414A|2023-02-17 00:00:00|SAL|4|01|105854
KITPISPIC-STD|2023-02-11 00:00:00|SAL|5|01|105855
21810-1C220|2023-02-11 00:00:00|SAL|8|01|105855
21310-02550|2023-01-08 00:00:00|SAL|3|01|105856
23060-03002|2023-01-08 00:00:00|SAL|7|01|105856
23040-26101-100|2023-01-08 00:00:00|SAL|9|01|105856
3918022600|2023-01-08 00:00:00|SAL|1|01|105856
54830-3L000|2023-07-17 00:00:00|SAL|6|01|105857
56820-4D100|2023-12-28 00:00:00|SAL|10|01|105858
31150-3E300|2023-12-28 00:00:00|SAL|6|01|105858
0K74P-609060|2023-12-28 00:00:00|SAL|9|01|105858
54584-1C300|2023-09-30 00:00:00|SAL|1|01|105859
21930-1F100|2023-09-30 00:00:00|SAL|3|01|105859
82610-2D000AX|2023-09-30 00:00:00|SAL|3|01|105859
23410-39810-075|2023-09-30 00:00:00|SAL|6|01|105859
21910-4D500|2023-12-26 00:00:00|SAL|10|01|105860
54501-2E001|2023-12-26 00:00:00|SAL|5|01|105860
HDK-169|2023-09-15 00:00:00|SAL|1|01|105861
86812-2D500-SEO|2023-09-15 00:00:00|SAL|9|01|105861
0K60E-41920|2023-09-15 00:00:00|SAL|8|01|105861
21910-1G100-KP|2023-09-15 00:00:00|SAL|10|01|105861
87170-1F100|2023-09-15 00:00:00|SAL|1|01|105861
23410-26111-030|2023-09-18 00:00:00|SAL|6|01|105862
86820-4H000-SEO|2023-08-27 00:00:00|SAL|7|01|105863
82620-2D000AX|2023-08-27 00:00:00|SAL|4|01|105863
57170-2D101-DHM|2023-08-27 00:00:00|SAL|7|01|105863
21830-1G000-SEO|2023-02-04 00:00:00|SAL|10|01|105864
24356-25000|2023-02-04 00:00:00|SAL|6|01|105864
23060-02591|2023-02-04 00:00:00|SAL|7|01|105864
25430-4E010|2023-04-26 00:00:00|SAL|10|01|105865
24410-26800|2023-04-26 00:00:00|SAL|4|01|105865
25500-38400-TKC|2023-04-26 00:00:00|SAL|1|01|105865
57785-26200|2023-04-26 00:00:00|SAL|2|01|105865
0K2FT-15-185|2023-04-26 00:00:00|SAL|5|01|105865
0K08A-20-490A|2023-04-02 00:00:00|SAL|7|01|105866
35301-25000|2023-04-02 00:00:00|SAL|7|01|105866
24810-26020-OEM|2023-05-25 00:00:00|SAL|6|01|105867
23040-22300-STD|2023-05-25 00:00:00|SAL|3|01|105867
54551-4H000|2023-05-24 00:00:00|SAL|10|01|105868
57790-1CA00|2023-05-24 00:00:00|SAL|8|01|105868
93490-1G210-TKC|2023-05-24 00:00:00|SAL|7|01|105868
57150-22000-SEO|2023-05-24 00:00:00|SAL|3|01|105868
39210-37513|2023-05-08 00:00:00|SAL|9|01|105869
21930-2F150|2023-05-08 00:00:00|SAL|3|01|105869
22441-3E011|2023-05-08 00:00:00|SAL|5|01|105869
54410-3E100|2023-05-08 00:00:00|SAL|9|01|105869
57321-29100-DHM|2023-05-08 00:00:00|SAL|10|01|105869
25412-1C200-SEO|2023-04-09 00:00:00|SAL|9|01|105870
KITCADSON|2023-04-09 00:00:00|SAL|10|01|105870
97133-2E210|2023-04-09 00:00:00|SAL|1|01|105870
24450-38010-SEO|2023-04-09 00:00:00|SAL|10|01|105870
23410-22460-050|2023-03-21 00:00:00|SAL|5|01|105871
51760-2E000-K|2023-03-21 00:00:00|SAL|6|01|105871
31115-2D000-SEO|2023-03-21 00:00:00|SAL|6|01|105871
0K30A-13480-K|2023-03-21 00:00:00|SAL|3|01|105871
0K30E-10602|2023-03-21 00:00:00|SAL|6|01|105871
35150-25700-SEO|2023-10-07 00:00:00|SAL|9|01|105872
41300-22710-KP|2023-10-07 00:00:00|SAL|1|01|105872
KIT-064|2023-10-07 00:00:00|SAL|3|01|105872
31110-2E300-SE|2023-10-07 00:00:00|SAL|5|01|105872
92202-FD000-SEO|2023-08-29 00:00:00|SAL|5|01|105873
26510-2X001|2023-08-29 00:00:00|SAL|7|01|105873
0B3C710602B-HAN|2023-04-20 00:00:00|SAL|3|01|105874
23410-26511-0.5|2023-04-20 00:00:00|SAL|3|01|105874
22224-23001-16|2023-04-20 00:00:00|SAL|10|01|105874
28113-2D000|2023-12-19 00:00:00|SAL|3|01|105875
26330-4X000|2023-12-19 00:00:00|SAL|6|01|105875
39310-38400|2023-05-06 00:00:00|SAL|10|01|105876
3515022000|2023-05-06 00:00:00|SAL|10|01|105876
55530-2E200|2023-05-06 00:00:00|SAL|5|01|105876
52750-1G000|2023-05-06 00:00:00|SAL|4|01|105876
55820-2E000-CH|2023-05-06 00:00:00|SAL|3|01|105876
KITPISGETZ-040|2023-08-28 00:00:00|SAL|5|01|105877
57790-1CA00|2023-08-28 00:00:00|SAL|3|01|105877
0SE01-11213|2023-08-28 00:00:00|SAL|7|01|105877
6PK2475|2023-08-28 00:00:00|SAL|3|01|105877
24355-25000-SE|2023-08-28 00:00:00|SAL|9|01|105877
20910-2GU01|2023-11-29 00:00:00|SAL|4|01|105878
35170-26900-SEO|2023-11-29 00:00:00|SAL|1|01|105878
51760-1G000-SEO|2023-11-29 00:00:00|SAL|7|01|105878
23110-23780-SE|2023-03-23 00:00:00|SAL|6|01|105879
KITPISSORSTD|2023-03-23 00:00:00|SAL|9|01|105879
22311-2E080|2023-03-23 00:00:00|SAL|8|01|105879
54580-3E100|2023-03-23 00:00:00|SAL|7|01|105879
0VNY111SFX-PMC|2023-03-23 00:00:00|SAL|2|01|105879
23060-23340-075|2023-05-22 00:00:00|SAL|1|01|105880
21020-02592-050|2023-05-22 00:00:00|SAL|4|01|105880
94460-2D001|2023-05-22 00:00:00|SAL|1|01|105880
24312-22611-SUN|2023-05-22 00:00:00|SAL|9|01|105880
KITPISSON020|2023-01-08 00:00:00|SAL|3|01|105881
21930-2F150|2023-01-08 00:00:00|SAL|1|01|105881
24100-26601-SEO|2023-01-08 00:00:00|SAL|10|01|105881
22212-3E000-SEO|2023-01-08 00:00:00|SAL|9|01|105881
25100-23530|2023-04-27 00:00:00|SAL|10|01|105882
0K75A-13-800|2023-01-11 00:00:00|SAL|6|01|105883
39210-2C100-SEO|2023-01-11 00:00:00|SAL|1|01|105883
94460-F2150|2023-01-11 00:00:00|SAL|5|01|105883
93110-22000-SEO|2023-09-18 00:00:00|SAL|10|01|105884
23410-2G200-SEO|2023-09-18 00:00:00|SAL|6|01|105884
26320-3C300|2023-07-10 00:00:00|SAL|9|01|105885
25100-03020|2023-07-10 00:00:00|SAL|3|01|105885
54830-4D000|2023-07-10 00:00:00|SAL|9|01|105885
0K30A-41-150-TK|2023-07-10 00:00:00|SAL|2|01|105885
24356-25000|2023-07-10 00:00:00|SAL|2|01|105885
5654007600|2023-12-25 00:00:00|SAL|4|01|105886
98510-3E000-SEO|2023-12-25 00:00:00|SAL|1|01|105886
25100-37102|2023-12-25 00:00:00|SAL|10|01|105886
27300-3F100-K|2023-11-24 00:00:00|SAL|1|01|105887
24450-37100-UNI|2023-11-24 00:00:00|SAL|8|01|105887
21930-38601|2023-09-03 00:00:00|SAL|7|01|105888
22410-26610-K|2023-09-03 00:00:00|SAL|1|01|105888
49140-4A500-SEO|2023-09-03 00:00:00|SAL|6|01|105888
24432-03000|2023-09-03 00:00:00|SAL|8|01|105888
22211-3E000|2023-09-03 00:00:00|SAL|9|01|105888
0W001-25150A|2023-02-17 00:00:00|SAL|9|01|105889
0K52Y-1333X|2023-02-17 00:00:00|SAL|4|01|105889
37300-22650|2023-02-17 00:00:00|SAL|6|01|105889
0K71E-17295|2023-02-17 00:00:00|SAL|5|01|105889
|2023-02-17 00:00:00|SAL|2|01|105889
59760-2E200|2023-10-23 00:00:00|SAL|2|01|105890
25212-25000|2023-12-15 00:00:00|SAL|6|01|105891
20910-38E00|2023-12-15 00:00:00|SAL|3|01|105891
5654007600|2023-12-15 00:00:00|SAL|1|01|105891
35301-1C000|2023-12-15 00:00:00|SAL|6|01|105891
56820-22000|2023-12-15 00:00:00|SAL|1|01|105891
24410-2X701-OEM|2023-06-04 00:00:00|SAL|8|01|105892
0K72A-34510-KP|2023-06-04 00:00:00|SAL|5|01|105892
0K01C-10-270A|2023-06-04 00:00:00|SAL|5|01|105892
25100-3E001|2023-06-04 00:00:00|SAL|1|01|105892
21813-4A021-SE|2023-05-22 00:00:00|SAL|5|01|105893
94460-2E200-SEO|2023-05-22 00:00:00|SAL|2|01|105893
23060-2B000|2023-05-22 00:00:00|SAL|7|01|105893
553102D000|2023-05-22 00:00:00|SAL|10|01|105893
28164-23720-TKC|2023-05-22 00:00:00|SAL|1|01|105893
23060-23902|2023-04-26 00:00:00|SAL|5|01|105894
21030-35800|2023-04-26 00:00:00|SAL|9|01|105894
24430-2J000|2023-04-26 00:00:00|SAL|7|01|105894
0K30E-10602|2023-04-26 00:00:00|SAL|1|01|105894
23060-23902-PMC|2023-04-26 00:00:00|SAL|4|01|105894
39180-03000|2023-04-29 00:00:00|SAL|9|01|105895
21310-02550-DHM|2023-04-29 00:00:00|SAL|9|01|105895
0K65B-32611|2023-04-29 00:00:00|SAL|5|01|105895
0K75615171C|2023-04-29 00:00:00|SAL|9|01|105895
21020-23340-100|2023-11-28 00:00:00|SAL|7|01|105896
25330-2E000|2023-03-29 00:00:00|SAL|7|01|105897
56820-2B000|2023-03-29 00:00:00|SAL|8|01|105897
25631-03011|2023-03-29 00:00:00|SAL|4|01|105897
25100-2B000|2023-12-04 00:00:00|SAL|2|01|105898
86822-2E000-SEO|2023-12-04 00:00:00|SAL|9|01|105898
94460-38200|2023-12-04 00:00:00|SAL|10|01|105898
24420-3C100-SEO|2023-05-22 00:00:00|SAL|10|01|105899
23060-22540-025|2023-06-22 00:00:00|SAL|10|01|105900
21312-3C100-SEO|2023-06-22 00:00:00|SAL|3|01|105900
24552-22020-SE|2023-06-22 00:00:00|SAL|10|01|105900
24410-22020|2023-06-22 00:00:00|SAL|9|01|105900
24430-2J000|2023-09-10 00:00:00|SAL|4|01|105901
57170-2D101-K|2023-09-10 00:00:00|SAL|8|01|105901
51750-2D000-KP|2023-09-10 00:00:00|SAL|1|01|105901
58510-07000-X2|2023-09-10 00:00:00|SAL|4|01|105901
23040-38200|2023-07-01 00:00:00|SAL|2|01|105902
42621-39200-SEO|2023-07-01 00:00:00|SAL|8|01|105902
39210-02640-TKC|2023-07-01 00:00:00|SAL|9|01|105902
54840-07000-KP|2023-02-11 00:00:00|SAL|4|01|105903
21421-25000|2023-02-11 00:00:00|SAL|7|01|105903
0K6A1-10155|2023-01-24 00:00:00|SAL|5|01|105904
0K77P-15200B-SE|2023-01-24 00:00:00|SAL|5|01|105904
24551-02200-TKC|2023-01-24 00:00:00|SAL|2|01|105904
57321-29100|2023-01-24 00:00:00|SAL|7|01|105904
56321-39010-OEM|2023-01-24 00:00:00|SAL|1|01|105904
54551-2B000|2023-05-12 00:00:00|SAL|2|01|105905
KITPISSONSEONG|2023-05-12 00:00:00|SAL|5|01|105905
25430-4E010|2023-05-12 00:00:00|SAL|10|01|105905
24315-42200|2023-05-12 00:00:00|SAL|3|01|105905
57170-2D101-K|2023-05-12 00:00:00|SAL|8|01|105905
25411-07000-SEO|2023-06-08 00:00:00|SAL|2|01|105906
0K72A43400-SEON|2023-06-08 00:00:00|SAL|2|01|105906
KITTUC030|2023-06-15 00:00:00|SAL|8|01|105907
51712-2E300|2023-06-15 00:00:00|SAL|10|01|105907
23510-23700-SEO|2023-02-01 00:00:00|SAL|5|01|105908
21350-2B000|2023-02-01 00:00:00|SAL|1|01|105908
97619-FD000-SEO|2023-02-01 00:00:00|SAL|3|01|105908
22224-23500-OEM|2023-05-06 00:00:00|SAL|1|01|105909
24521-22010-OEM|2023-05-06 00:00:00|SAL|2|01|105909
41600-4A030|2023-05-06 00:00:00|SAL|7|01|105909
24356-3E000-TKC|2023-08-13 00:00:00|SAL|8|01|105910
35170-37100|2023-08-13 00:00:00|SAL|2|01|105910
43156-4A001|2023-08-13 00:00:00|SAL|7|01|105910
23510-25240-TKC|2023-08-13 00:00:00|SAL|9|01|105910
57100-4E001|2023-08-13 00:00:00|SAL|4|01|105910
51701-44000|2023-08-27 00:00:00|SAL|9|01|105911
21830-1C370-KP|2023-08-27 00:00:00|SAL|3|01|105911
21020-23340-STD|2023-08-27 00:00:00|SAL|10|01|105911
KITPISTUCKOSTD|2023-12-03 00:00:00|SAL|8|01|105912
24370-03000|2023-12-03 00:00:00|SAL|4|01|105912
577242E000|2023-12-03 00:00:00|SAL|10|01|105912
23410-02470-050|2023-12-03 00:00:00|SAL|6|01|105912
22224-23500|2023-12-03 00:00:00|SAL|4|01|105912
24551-03002|2023-05-09 00:00:00|SAL|10|01|105913
54830-FD000|2023-05-09 00:00:00|SAL|9|01|105913
57700-1F800-SEO|2023-05-09 00:00:00|SAL|9|01|105913
21310-2G011-OEM|2023-05-09 00:00:00|SAL|3|01|105913
22441-23800|2023-10-13 00:00:00|SAL|6|01|105914
25281-25000|2023-10-09 00:00:00|SAL|8|01|105915
25310-1C000A|2023-10-09 00:00:00|SAL|8|01|105915
21910-2G100|2023-10-09 00:00:00|SAL|10|01|105915
23040-02950-STD|2023-10-02 00:00:00|SAL|6|01|105916
0K75A39040-KP|2023-10-02 00:00:00|SAL|10|01|105916
25411-22010|2023-10-02 00:00:00|SAL|3|01|105916
21930-1G000|2023-10-02 00:00:00|SAL|3|01|105916
23060-02502-K|2023-09-15 00:00:00|SAL|5|01|105917
23122-3C100-SEO|2023-09-15 00:00:00|SAL|8|01|105917
0K79A-18300|2023-09-15 00:00:00|SAL|1|01|105917
54551-1D000-PMC|2023-09-15 00:00:00|SAL|10|01|105917
39210-2C100-SEO|2023-02-28 00:00:00|SAL|7|01|105918
39210-3C200|2023-02-28 00:00:00|SAL|5|01|105918
24110-3E010|2023-02-28 00:00:00|SAL|7|01|105918
23060-37140|2023-07-24 00:00:00|SAL|5|01|105919
KHBK-105RU22|2023-07-24 00:00:00|SAL|7|01|105919
54820-FD000-CH|2023-07-24 00:00:00|SAL|5|01|105919
24312-39800|2023-07-24 00:00:00|SAL|10|01|105919
94460-07100|2023-07-24 00:00:00|SAL|3|01|105919
0K75B-18140-SEO|2023-05-16 00:00:00|SAL|1|01|105920
0K30A-15185C-SE|2023-05-16 00:00:00|SAL|5|01|105920
54610-1G550|2023-05-16 00:00:00|SAL|4|01|105920
21443-33005.|2023-05-16 00:00:00|SAL|3|01|105920
54480-3E200|2023-01-15 00:00:00|SAL|10|01|105921
22410-26610-K|2023-01-15 00:00:00|SAL|8|01|105921
0K75A-39040-KP|2023-01-15 00:00:00|SAL|5|01|105921
57730-4F000|2023-01-23 00:00:00|SAL|7|01|105922
0K01C-10-270A|2023-01-23 00:00:00|SAL|4|01|105922
56820-2B000|2023-01-23 00:00:00|SAL|1|01|105922
EMZ-5317|2023-01-23 00:00:00|SAL|1|01|105922
23040-4Z910-SEO|2023-01-23 00:00:00|SAL|3|01|105922
25212-25000|2023-12-25 00:00:00|SAL|5|01|105923
51715-2D310|2023-12-25 00:00:00|SAL|3|01|105923
51750-4D000|2023-12-25 00:00:00|SAL|6|01|105923
0K55A-28-156|2023-09-12 00:00:00|SAL|10|01|105924
24810-2X700-PMC|2023-09-12 00:00:00|SAL|3|01|105924
8261022001|2023-05-29 00:00:00|SAL|5|01|105925
23040-4Z910|2023-05-29 00:00:00|SAL|8|01|105925
25430-07000|2023-05-29 00:00:00|SAL|10|01|105925
22311-3CAD0-SEO|2023-07-04 00:00:00|SAL|5|01|105926
0K30A-60960|2023-07-04 00:00:00|SAL|4|01|105926
4142139275|2023-07-04 00:00:00|SAL|2|01|105926
22443-38010|2023-07-04 00:00:00|SAL|6|01|105926
51712-FD200|2023-10-16 00:00:00|SAL|7|01|105927
42700-39055-SEO|2023-10-16 00:00:00|SAL|5|01|105927
0K30C-59560-KP|2023-10-16 00:00:00|SAL|1|01|105927
93490-2M500-TKC|2023-10-16 00:00:00|SAL|8|01|105927
25620-23501-SEO|2023-07-28 00:00:00|SAL|4|01|105928
23510-26030-SEO|2023-08-17 00:00:00|SAL|10|01|105929
22410-22030-SE|2023-08-17 00:00:00|SAL|1|01|105929
23040-3C101-STD|2023-08-17 00:00:00|SAL|10|01|105929
21910-2E501|2023-08-17 00:00:00|SAL|2|01|105929
22100-23780|2023-08-17 00:00:00|SAL|6|01|105929
46512-39700-SE|2023-02-17 00:00:00|SAL|5|01|105930
54500-FD000-SEO|2023-02-17 00:00:00|SAL|6|01|105930
S08-41-990|2023-02-17 00:00:00|SAL|7|01|105930
25100-38002|2023-02-17 00:00:00|SAL|10|01|105930
22441-26100-OEM|2023-02-17 00:00:00|SAL|10|01|105930
21310-23002|2023-12-07 00:00:00|SAL|2|01|105931
23410-22360-STD|2023-12-07 00:00:00|SAL|4|01|105931
25100-39010-SEO|2023-12-07 00:00:00|SAL|7|01|105931
0K72A-33047-SEO|2023-12-07 00:00:00|SAL|3|01|105931
26611-26000-SEO|2023-01-25 00:00:00|SAL|10|01|105932
0K52Y-20-490|2023-01-25 00:00:00|SAL|8|01|105932
0K72A-43400|2023-01-25 00:00:00|SAL|4|01|105932
24375-03010|2023-01-25 00:00:00|SAL|6|01|105932
23040-23010|2023-02-05 00:00:00|SAL|2|01|105933
25435-22050-SEO|2023-02-05 00:00:00|SAL|9|01|105933
23040-39500-075|2023-02-05 00:00:00|SAL|4|01|105933
MG03026154A-SE|2023-02-05 00:00:00|SAL|2|01|105933
21830-3K800|2023-11-03 00:00:00|SAL|6|01|105934
58101-3KA31|2023-03-30 00:00:00|SAL|2|01|105935
25100-4Z000-SE|2023-06-30 00:00:00|SAL|10|01|105936
24410-02550|2023-06-30 00:00:00|SAL|4|01|105936
2410-23701|2023-03-24 00:00:00|SAL|3|01|105937
54812-07000|2023-03-24 00:00:00|SAL|9|01|105937
58380-02000-SEO|2023-03-24 00:00:00|SAL|3|01|105937
24350-2B010|2023-03-24 00:00:00|SAL|9|01|105937
KITPISH19-020|2023-03-24 00:00:00|SAL|7|01|105937
21020-37220|2023-11-11 00:00:00|SAL|1|01|105938
24100-23770-SEO|2023-11-11 00:00:00|SAL|8|01|105938
0K72A-33047-SEO|2023-12-13 00:00:00|SAL|5|01|105939
39210-23710-TKC|2023-12-13 00:00:00|SAL|5|01|105939
218102D100|2023-12-13 00:00:00|SAL|5|01|105939
57100-2B301|2023-09-29 00:00:00|SAL|8|01|105940
27501-26D00-OEM|2023-09-29 00:00:00|SAL|5|01|105940
22441-22012|2023-02-01 00:00:00|SAL|8|01|105941
57100-2B301|2023-10-30 00:00:00|SAL|6|01|105942
26611-26000-SEO|2023-10-30 00:00:00|SAL|8|01|105942
26740-03000|2023-10-30 00:00:00|SAL|8|01|105942
24350-3E000|2023-01-10 00:00:00|SAL|6|01|105943
3925023500|2023-03-07 00:00:00|SAL|1|01|105944
219302D101|2023-03-07 00:00:00|SAL|3|01|105944
39350-22600|2023-03-07 00:00:00|SAL|2|01|105944
25282-2G000|2023-03-07 00:00:00|SAL|3|01|105944
27300-39050|2023-03-07 00:00:00|SAL|6|01|105944
0K74P28700A|2023-08-28 00:00:00|SAL|8|01|105945
0K30E-10122A|2023-08-28 00:00:00|SAL|10|01|105945
31911-38204-SEO|2023-10-12 00:00:00|SAL|2|01|105946
24521-22010-SEO|2023-10-12 00:00:00|SAL|9|01|105946
21020-23340-100|2023-10-12 00:00:00|SAL|3|01|105946
21350-2E310-ATT|2023-06-05 00:00:00|SAL|5|01|105947
54555-26000|2023-06-05 00:00:00|SAL|8|01|105947
21310-37100-NPC|2023-06-05 00:00:00|SAL|6|01|105947
0K60E-41920-SEO|2023-08-15 00:00:00|SAL|4|01|105948
25460-2C000|2023-08-15 00:00:00|SAL|9|01|105948
97133-2B010-SEO|2023-09-21 00:00:00|SAL|4|01|105949
0K72A-63-610|2023-09-21 00:00:00|SAL|1|01|105949
0K72A-34510A|2023-09-21 00:00:00|SAL|2|01|105949
22311-25212|2023-09-29 00:00:00|SAL|9|01|105950
54830-2G000|2023-11-30 00:00:00|SAL|9|01|105951
23121-25000|2023-02-06 00:00:00|SAL|7|01|105952
54813-2D100|2023-02-06 00:00:00|SAL|7|01|105952
31112-1C000|2023-02-06 00:00:00|SAL|7|01|105952
54556-22000|2023-02-06 00:00:00|SAL|3|01|105952
25100-2X200|2023-02-06 00:00:00|SAL|9|01|105952
22144-39001|2023-01-14 00:00:00|SAL|10|01|105953
56820-47500|2023-01-14 00:00:00|SAL|8|01|105953
30180-10100-SE|2023-12-27 00:00:00|SAL|9|01|105954
25100-2Y000|2023-12-27 00:00:00|SAL|1|01|105954
27301-26640|2023-12-27 00:00:00|SAL|7|01|105954
207YU32|2023-12-27 00:00:00|SAL|7|01|105954
56321-39010-OEM|2023-12-27 00:00:00|SAL|3|01|105954
23040-3E001-STD|2023-03-08 00:00:00|SAL|3|01|105955
25287-25010|2023-03-08 00:00:00|SAL|9|01|105955
0K247-11-312|2023-03-08 00:00:00|SAL|4|01|105955
27501-37A00|2023-12-23 00:00:00|SAL|8|01|105956
KITPISSORSTD|2023-12-23 00:00:00|SAL|8|01|105956
31911-3E700|2023-12-23 00:00:00|SAL|2|01|105956
23040-22010|2023-12-23 00:00:00|SAL|1|01|105956
28113-07100|2023-08-01 00:00:00|SAL|4|01|105957
31911-2F000|2023-08-01 00:00:00|SAL|7|01|105957
KKD-20B|2023-08-01 00:00:00|SAL|3|01|105957
24431-37100-SE|2023-06-04 00:00:00|SAL|6|01|105958
54551-1C000|2023-06-04 00:00:00|SAL|7|01|105958
93410-1C000|2023-06-04 00:00:00|SAL|2|01|105958
24552-22020-SE|2023-06-04 00:00:00|SAL|5|01|105958
97133-2F010|2023-06-04 00:00:00|SAL|2|01|105958
21310-3C300|2023-02-23 00:00:00|SAL|1|01|105959
97133-2B010-SEO|2023-02-23 00:00:00|SAL|1|01|105959
23040-3C101-STD|2023-02-23 00:00:00|SAL|9|01|105959
25460-37101|2023-02-23 00:00:00|SAL|8|01|105959
2185022300|2023-02-23 00:00:00|SAL|5|01|105959
41510-07110|2023-03-12 00:00:00|SAL|5|01|105960
52730-3K000|2023-04-03 00:00:00|SAL|10|01|105961
56820-38000|2023-09-19 00:00:00|SAL|4|01|105962
Q0K74P60960|2023-09-19 00:00:00|SAL|3|01|105962
24200-26004|2023-07-28 00:00:00|SAL|2|01|105963
94460-3K000|2023-07-28 00:00:00|SAL|9|01|105963
23060-22720|2023-10-09 00:00:00|SAL|8|01|105964
24470-2G350|2023-10-09 00:00:00|SAL|8|01|105964
25310-2E100A-SE|2023-10-09 00:00:00|SAL|9|01|105964
97133-2F010|2023-10-09 00:00:00|SAL|2|01|105964
35170-22010-TKC|2023-10-09 00:00:00|SAL|4|01|105964
28164-23720-TKC|2023-03-07 00:00:00|SAL|7|01|105965
39350-03030|2023-01-30 00:00:00|SAL|5|01|105966
31380-3K100|2023-01-30 00:00:00|SAL|7|01|105966
KHBK-207YU32|2023-01-30 00:00:00|SAL|9|01|105966
0K72A-33-047-K|2023-09-22 00:00:00|SAL|6|01|105967
2193007101|2023-09-22 00:00:00|SAL|2|01|105967
KK1Y0-11-SHX-05|2023-09-22 00:00:00|SAL|8|01|105967
2193007101|2023-01-25 00:00:00|SAL|7|01|105968
45829-34150|2023-01-25 00:00:00|SAL|8|01|105968
24810-23050-OEM|2023-01-25 00:00:00|SAL|3|01|105968
25212-37182|2023-01-25 00:00:00|SAL|5|01|105968
24321-26020-CH|2023-01-25 00:00:00|SAL|1|01|105968
27400-2X140|2023-10-04 00:00:00|SAL|5|01|105969
42620-39051-TKC|2023-10-04 00:00:00|SAL|9|01|105969
42620-39200-SEO|2023-10-04 00:00:00|SAL|6|01|105969
23040-22010|2023-10-04 00:00:00|SAL|2|01|105969
97730-4F150|2023-08-06 00:00:00|SAL|6|01|105970
0K60A-15-185|2023-08-06 00:00:00|SAL|10|01|105970
24355-3E000-TKC|2023-08-06 00:00:00|SAL|6|01|105970
0K247-10-235B|2023-08-06 00:00:00|SAL|10|01|105970
