numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0021106|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20260424|16.6300|20260524|
D0021107|00000871|AUTO REPUESTOS EL POWER, C.A (AUTO REPUESTOS EL POWER, C.A)||12|20260424|200.0000|20260524|
D0021108|00000614|REPRESENTACIONES PENOV, C.A.||19|20260424|840.5000|20260509|
D0021109|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260424|57.8200|20260524|
D0021110|00000403|G.C AUTOPARTES C.A||19|20260424|37.2000|20260524|
D0021111|00000403|G.C AUTOPARTES C.A||19|20260424|105.8000|20260524|
D0021112|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20260424|711.9700|20260524|
D0021113|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20260424|69.0000|20260524|
D0021114|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260424|59.0000|20260524|
D0021115|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20260427|591.7500|20260527|
D0021116|00000806|RADIADORES ANAJOS C A (RADIADORES ANAJOS C A)||33|20260427|76.0000|20260527|
D0020587|00000874|AUTOREPUESTOS JT, C.A. (AUTOREPUESTOS JT, C.A.)||33|20260325|59.0000|20260424|
D0021117|00000560|REPUESTOS SUPER PANTEON C.A||06|20260427|20.9600|20260527|
D0021118|99999999|FREDDY MATUTE||36|20260427|80.0000|20260427|
D0021119|00000060|REPUESTOS COVECA CA||01|20260427|99.3200|20260527|
D0021120|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20260427|7.3800|20260527|
D0021121|00000614|REPRESENTACIONES PENOV, C.A.||19|20260427|32.6700|20260527|
D0021122|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260427|10.9500|20260527|
D0021123|00000057|INVERSIONES PUNTO KAR, C.A.||19|20260427|29.6000|20260527|
D0021124|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20260427|93.2700|20260527|
D0021125|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20260427|25.4000|20260527|
D0021126|00000051|REYREP, C.A.||19|20260427|299.9900|20260527|
D0021127|00000100|EL REY DEL KIA 2013, C.A.||25|20260427|1591.8100|20260527|
D0021128|00000838|REPUESTOS VIP 2025, C.A.||36|20260427|30.8800|20260527|
D0021129|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20260427|33.6100|20260527|
D0021131|00000560|REPUESTOS SUPER PANTEON C.A||06|20260427|14.2500|20260527|
D0021132|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260427|35.6000|20260527|
D0021133|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20260427|570.1100|20260527|
D0021134|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20260427|76.4400|20260527|
D0021135|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260427|33.0600|20260527|
D0021136|00000838|REPUESTOS VIP 2025, C.A.||36|20260427|57.0400|20260527|
D0021137|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20260428|563.9300|20260728|
D0021138|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20260428|846.1800|20260728|
D0021139|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20260428|904.4200|20260728|
D0021140|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20260428|627.8200|20260728|
D0021141|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20260428|188.4400|20260728|
D0021142|00000403|G.C AUTOPARTES C.A||19|20260428|45.7600|20260528|
D0021143|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260428|29.9000|20260528|
D0021145|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260428|40.0000|20260612|
D0021146|00000753|PEDRO CONTRERAS||19|20260428|183.7300|20260528|
D0021147|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260428|58.9700|20260528|
D0021148|00000331|ASIATICOS PENINSULA, C.A||04|20260428|334.0400|20260528|
D0021149|00000331|ASIATICOS PENINSULA, C.A||04|20260428|488.7000|20260528|
D0021130|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20260427|13.0000|20260527|
D0021144|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260428|903.0300|20260612|
D0021150|00000060|REPUESTOS COVECA CA||01|20260428|75.6000|20260528|
D0021151|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20260428|461.7200|20260528|
D0021153|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20260428|62.0000|20260528|
D0021154|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260428|92.0000|20260528|
D0021152|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20260428|369.2600|20260528|
D0021155|00000000|***TICKET  ANULADO***||02|20260428|0.0000|20260528|
D0021156|00000121|TODOAUTO AS214, C.A||02|20260428|364.1500|20260528|
D0021157|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260428|21.6600|20260528|
D0021159|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20260428|408.8200|20260628|
D0021160|00000614|REPRESENTACIONES PENOV, C.A.||19|20260428|22.4300|20260528|
D0021161|00000057|INVERSIONES PUNTO KAR, C.A.||19|20260428|29.6200|20260528|
D0021162|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260428|110.0600|20260528|
D0021163|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260428|14.4000|20260528|
D0021164|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20260429|262.9600|20260529|
D0021166|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20260429|261.2500|20260529|
D0021158|00000793|AUTOPARTES DOCARS 909, C.A||06|20260428|48.0000|20260528|
D0021167|00000607|RONMAR MOTORS 77, C.A||19|20260429|468.1100|20260529|
D0021165|00000797|MUNDO DIESEL LP, C.A||33|20260429|869.7900|20260529|
D0021168|00000403|G.C AUTOPARTES C.A||19|20260429|130.1000|20260529|
D0021169|00000858|REPUESTOS ASIA 3000 JW, C.A||07|20260429|52.4400|20260529|
D0021170|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20260429|113.9800|20260529|
D0021171|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260429|39.0000|20260529|
D0021172|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260429|38.3900|20260529|
D0021173|00000838|REPUESTOS VIP 2025, C.A.||36|20260429|20.0000|20260529|
D0021174|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260429|142.5000|20260529|
D0021175|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260429|16.5300|20260529|
D0021176|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260429|8.4600|20260529|
D0021177|00000057|INVERSIONES PUNTO KAR, C.A.||19|20260429|68.6700|20260529|
D0021178|00000362|INVERSIONES VENEKIA, C.A||12|20260429|63.9800|20260529|
D0021179|00000362|INVERSIONES VENEKIA, C.A||12|20260429|48.0000|20260529|
D0021180|00000857|SUPER REPUESTOS LA GUAIRA, C.A.||06|20260429|55.3600|20260529|
D0021181|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||36|20260429|719.6700|20260529|
D0021182|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||36|20260429|39.0000|20260529|
D0021183|00000014|AUTOPARTES LA ISLA C.A.||21|20260429|400.6100|20260529|
D0021184|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260429|72.2000|20260529|
D0021185|00000355|AUTOPARTES DOCARS, C.A||01|20260429|367.0000|20260529|
D0021186|00000355|AUTOPARTES DOCARS, C.A||01|20260429|796.1700|20260529|
D0021188|00000000|***TICKET  ANULADO***||01|20260429|0.0000|20260529|
D0021189|00000000|***TICKET  ANULADO***||01|20260429|0.0000|20260529|
D0021190|00000000|***TICKET  ANULADO***||12|20260429|0.0000|20260529|
D0021191|00000000|***TICKET  ANULADO***||12|20260429|0.0000|20260529|
D0019586|00000838|REPUESTOS VIP 2025, C.A.||36|20260122|69.5000|20260206|
D0021192|00000793|AUTOPARTES DOCARS 909, C.A||06|20260429|200.0000|20260529|
D0021187|99999999|GEIBER ALCANTARA||36|20260429|86.0000|20260429|
D0021193|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20260430|98.8400|20260530|
D0021194|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20260430|136.1000|20260530|
D0021196|00000000|***TICKET  ANULADO***||19|20260430|0.0000|20260530|
D0021197|00000838|REPUESTOS VIP 2025, C.A.||36|20260430|14.7600|20260530|
D0021199|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260430|36.9900|20260530|
D0021198|00000614|REPRESENTACIONES PENOV, C.A.||19|20260430|34.6500|20260530|
D0021195|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260430|248.6100|20260530|
D0021201|00000362|INVERSIONES VENEKIA, C.A||12|20260430|42.0400|20260515|
D0021203|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20260430|681.2200|20260530|
D0021208|00000806|RADIADORES ANAJOS C A (RADIADORES ANAJOS C A)||33|20260430|500.9000|20260530|
D0021209|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20260430|334.5800|20260530|
D0021210|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20260430|39.0000|20260530|
D0021211|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260430|49.4000|20260530|
D0021212|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260430|228.7300|20260530|
D0021213|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20260430|134.2300|20260530|
D0021214|00000403|G.C AUTOPARTES C.A||19|20260430|344.2500|20260530|
D0021215|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260430|35.6000|20260530|
D0021216|00000060|REPUESTOS COVECA CA||01|20260430|75.6000|20260530|
D0021217|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260430|73.1900|20260530|
D0021218|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260430|40.3800|20260530|
D0021219|00000607|RONMAR MOTORS 77, C.A||19|20260430|413.2000|20260530|
D0021220|00000607|RONMAR MOTORS 77, C.A||19|20260430|105.0000|20260530|
D0021221|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||36|20260430|60.0200|20260530|
D0021222|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||36|20260430|78.0000|20260530|
D0021223|00000000|***TICKET  ANULADO***||12|20260430|0.0000|20260530|
D0021224|00000793|AUTOPARTES DOCARS 909, C.A||06|20260504|783.0700|20260603|
D0021225|00000793|AUTOPARTES DOCARS 909, C.A||06|20260504|85.5100|20260603|
D0021228|00000879|ANDRES PABLO CARRATO ATRIAN(CARRATO MULTISERVICIOS)||12|20260504|35.0000|20260603|
D0021229|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260504|539.8400|20260704|
D0021230|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260504|319.0000|20260618|
D0021231|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260504|539.7000|20260704|
D0021232|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260504|79.3300|20260704|
D0021233|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260504|279.0000|20260704|
D0021236|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260504|414.1400|20260704|
D0021237|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260504|66.6500|20260704|
D0021238|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260504|283.0000|20260704|
D0021234|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260504|506.1700|20260618|
D0021235|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260504|391.8700|20260618|
D0021239|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260504|279.0000|20260618|
D0021240|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260504|447.3400|20260618|
D0021241|00000691|REPUESTOS AUTO QUALITY, C.A||02|20260504|316.6800|20260603|
D0021242|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260504|41.9100|20260603|
D0021244|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260504|52.5100|20260603|
D0021245|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260504|12.0000|20260603|
D0021246|00000745|SUMINISTROS ASTUME CA||12|20260504|887.2300|20260618|
D0021247|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260504|840.5000|20260603|
D0021248|00000614|REPRESENTACIONES PENOV, C.A.||19|20260504|42.5600|20260603|
D0021249|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260504|460.6400|20260603|
D0021250|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260504|159.6000|20260603|
D0021251|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260504|106.3700|20260603|
D0021243|00000745|SUMINISTROS ASTUME CA||12|20260504|888.4300|20260618|
D0021252|00000117|REPUESTOS AUTOZONE, C.A||01|20260504|45.0000|20260603|
D0021253|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260504|108.4400|20260603|
D0021254|00000117|REPUESTOS AUTOZONE, C.A||01|20260504|94.3800|20260603|
D0021255|00000838|REPUESTOS VIP 2025, C.A.||36|20260504|20.2400|20260603|
D0021257|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260504|99.6600|20260603|
D0021259|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20260504|60.6500|20260603|
D0021260|00000745|SUMINISTROS ASTUME CA||12|20260504|844.3700|20260618|
D0021261|00000745|SUMINISTROS ASTUME CA||12|20260504|161.0000|20260618|
D0021262|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260504|37.9100|20260603|
D0021263|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260504|42.9800|20260603|
D0021264|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20260504|13.5000|20260603|
D0021266|00000828|DISTRIBUIDORA DE REPUESTOS HUMBERTO VILLASMIL C.A.||12|20260505|740.1200|20260604|
D0021267|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260505|30.6700|20260619|
D0021268|00000403|G.C AUTOPARTES C.A||19|20260505|193.7700|20260604|
D0021269|00000403|G.C AUTOPARTES C.A||19|20260505|45.0000|20260604|
D0021270|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260505|41.9100|20260604|
D0021271|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260505|98.8800|20260604|
D0021272|00000000|***TICKET  ANULADO***||36|20260505|0.0000|20260505|
D0021273|99999999|CARLOS ESCALONA||36|20260505|17.0000|20260505|
D0021274|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260505|175.8400|20260604|
D0021275|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260505|53.0000|20260619|
D0021276|00000838|REPUESTOS VIP 2025, C.A.||36|20260505|67.2700|20260604|
D0021278|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260505|14.0200|20260604|
D0021279|00000866|R&F AUTO REPUESTOS C.A||33|20260505|579.1300|20260604|
D0021280|00000866|R&F AUTO REPUESTOS C.A||33|20260505|320.0900|20260604|
D0021281|00000866|R&F AUTO REPUESTOS C.A||33|20260505|89.0000|20260604|
D0021282|00000745|SUMINISTROS ASTUME CA||12|20260505|286.9400|20260604|
D0021283|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260505|48.0000|20260604|
D0021284|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20260505|415.9800|20260604|
D0021285|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20260505|334.4400|20260604|
D0021286|00000650|VINFLOKAR 153, C.A.||19|20260505|21.8600|20260604|
D0021287|00000838|REPUESTOS VIP 2025, C.A.||36|20260505|28.0000|20260604|
D0021288|00000793|AUTOPARTES DOCARS 909, C.A||06|20260505|66.1700|20260604|
D0021289|00000000|***TICKET  ANULADO***||25|20260505|0.0000|20260604|
D0021290|00000000|***TICKET  ANULADO***||25|20260505|0.0000|20260604|
D0021291|00000707|AUTOPARTES KOREA JAPON C.A.||25|20260505|629.6500|20260604|
D0021292|00000707|AUTOPARTES KOREA JAPON C.A.||25|20260505|205.0000|20260604|
D0021227|00000879|ANDRES PABLO CARRATO ATRIAN(CARRATO MULTISERVICIOS)||12|20260504|59.8200|20260603|
D0021293|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260505|60.2200|20260604|
D0021294|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260505|94.8100|20260619|
D0021295|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260505|132.2000|20260604|
D0021226|00000879|ANDRES PABLO CARRATO ATRIAN(CARRATO MULTISERVICIOS)||12|20260504|270.1800|20260603|
D0021296|00000000|***TICKET  ANULADO***||02|20260506|0.0000|20260605|
D0021297|00000673|GRUPO BETO, C.A||21|20260506|634.8800|20260605|
D0021298|00000673|GRUPO BETO, C.A||21|20260506|78.0000|20260605|
D0021299|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20260506|105.0000|20260605|
D0021302|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260506|43.7000|20260605|
D0021303|00000614|REPRESENTACIONES PENOV, C.A.||19|20260506|21.2600|20260605|
D0021304|00000727|AUTO PARTES EL MAESTRO, C.A.||12|20260506|295.8100|20260605|
D0021305|00000727|AUTO PARTES EL MAESTRO, C.A.||12|20260506|21.0000|20260605|
D0021306|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260506|89.1900|20260605|
D0021307|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260506|21.8100|20260605|
D0021308|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260506|395.5500|20260620|
D0021309|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260506|400.8800|20260605|
D0021310|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260506|61.5600|20260605|
D0021311|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260506|136.0000|20260605|
D0021312|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260506|22.0400|20260605|
D0021313|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260506|376.1800|20260605|
D0021314|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260506|66.0800|20260620|
D0021315|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260506|136.0000|20260620|
D0021316|00000403|G.C AUTOPARTES C.A||19|20260506|91.9000|20260605|
D0021317|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260506|185.2100|20260605|
D0021318|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260506|76.1200|20260605|
D0021319|00000607|RONMAR MOTORS 77, C.A||19|20260506|106.9100|20260605|
D0021320|00000607|RONMAR MOTORS 77, C.A||19|20260506|35.7500|20260605|
D0021321|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260506|661.4700|20260620|
D0021322|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260506|442.6000|20260620|
D0021323|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260506|48.0000|20260620|
D0021324|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260506|92.7200|20260605|
D0021325|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20260507|10.0000|20260606|
D0021326|00000732|REPUESTOS DANG MOTOR, C.A||01|20260507|401.4400|20260606|
D0021327|00000732|REPUESTOS DANG MOTOR, C.A||01|20260507|85.0000|20260606|
D0021328|00000048|REPUESTOS EL MILENIUM C.A||01|20260507|227.9600|20260606|
D0021330|00000403|G.C AUTOPARTES C.A||19|20260507|186.9000|20260606|
D0021331|00000403|G.C AUTOPARTES C.A||19|20260507|96.3400|20260606|
D0021332|00000753|PEDRO CONTRERAS||19|20260507|22.3000|20260606|
D0021333|00000691|REPUESTOS AUTO QUALITY, C.A||02|20260507|144.0400|20260606|
D0021334|00000691|REPUESTOS AUTO QUALITY, C.A||02|20260507|10.1500|20260606|
D0021300|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20260506|745.6500|20260605|
D0021335|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20260507|81.0000|20260606|
D0021336|00000403|G.C AUTOPARTES C.A||19|20260507|46.1400|20260606|
D0021337|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260507|175.2700|20260606|
D0021338|00000838|REPUESTOS VIP 2025, C.A.||36|20260507|25.2800|20260606|
D0021339|00000060|REPUESTOS COVECA CA||01|20260507|105.4400|20260606|
D0021340|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20260507|84.0000|20260606|
D0021341|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260507|427.8200|20260606|
D0021343|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260507|150.2400|20260606|
D0021344|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260507|39.0000|20260606|
D0021345|00000403|G.C AUTOPARTES C.A||19|20260507|45.6000|20260606|
D0021346|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20260507|238.9000|20260606|
D0021329|00000268|AUTOPARTES DE LISLE, C.A||04|20260507|558.2600|20260606|
D0021347|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260507|84.0000|20260606|
D0021301|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20260506|228.0000|20260605|
D0021348|00000560|REPUESTOS SUPER PANTEON C.A||06|20260507|17.5800|20260606|
D0021351|00000758|REPUESTOS Y SERVICIOS JMCARS C.A.||12|20260507|332.0200|20260606|
D0021352|00000758|REPUESTOS Y SERVICIOS JMCARS C.A.||12|20260507|188.1900|20260606|
D0021353|00000753|PEDRO CONTRERAS||19|20260507|147.6400|20260606|
D0021354|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20260507|68.7300|20260606|
D0021355|00000753|PEDRO CONTRERAS||19|20260508|131.0000|20260607|
D0021356|99999999|JOSE MANUEL||36|20260508|17.0000|20260508|
D0021357|00000403|G.C AUTOPARTES C.A||19|20260508|136.0100|20260607|
D0021358|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260508|91.4000|20260607|
D0021342|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260507|454.6300|20260606|
D0021359|00000880|CORPORACION J Y L, C.A (REPUESTOS POSEIDON)||12|20260508|50.0800|20260607|
D0021364|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)||12|20260508|318.8900|20260607|
D0021363|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)||12|20260508|330.7600|20260607|
D0021367|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260508|483.5900|20260607|
D0021368|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260508|46.5800|20260622|
D0021369|00000403|G.C AUTOPARTES C.A||19|20260508|76.0000|20260607|
D0021370|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260508|800.6500|20260607|
D0021371|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20260508|252.5100|20260607|
D0021372|00000770|INVERSIONES RINCONCARS 24, C.A.||36|20260508|27.6000|20260607|
D0021366|00000344|AUTO TIENDAS LA NUEVA ERA 2009, C.A||02|20260508|327.8700|20260607|
D0021373|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20260508|48.7400|20260607|
D0021365|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)||12|20260508|13.0000|20260607|
D0021362|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)||12|20260508|733.7900|20260607|
D0021360|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)||12|20260508|543.8600|20260607|
D0021374|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260508|8.0900|20260607|
D0021376|00000403|G.C AUTOPARTES C.A||19|20260508|84.0000|20260607|
D0021375|00000034|CHINAKOREA MOTORS C.A||02|20260508|203.0400|20260607|
D0021377|00000034|CHINAKOREA MOTORS C.A||02|20260508|100.3800|20260607|
D0021378|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20260508|39.4800|20260607|
D0021380|99999999|ANTONIO RIGNANESE||36|20260511|132.0000|20260511|
D0021381|00000858|REPUESTOS ASIA 3000 JW, C.A||07|20260511|105.0000|20260610|
D0021382|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260511|238.3100|20260625|
D0021383|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20260511|76.8000|20260610|
D0021384|00000882|YERMAIN MIGUEL BASTIDAS RODRIGUEZ||12|20260511|340.0000|20260610|
D0021385|00000882|YERMAIN MIGUEL BASTIDAS RODRIGUEZ||12|20260511|75.7200|20260610|
D0021386|00000474|RL REPRESENTACIONES MARA C.A.||04|20260511|460.5500|20260610|
D0021387|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20260511|821.7600|20260811|
D0021388|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20260511|513.9800|20260811|
D0021389|00000710|VENEREPUESTOS YJJ, C.A.||19|20260511|238.9600|20260610|
D0021390|00000403|G.C AUTOPARTES C.A||19|20260511|58.0000|20260610|
D0021391|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20260511|76.8200|20260610|
D0021392|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20260511|15.0000|20260610|
D0021394|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20260511|12.2400|20260610|
D0021395|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20260511|266.8100|20260610|
D0021396|00000560|REPUESTOS SUPER PANTEON C.A||06|20260511|45.4100|20260610|
D0021397|00000883|REPUESTOS SEU, C.A. (REPUESTOS SEU)||12|20260511|1550.1200|20260610|
